ID	CRISPRtype	MLST	Ambiguous
pa02565		162	
pa02566		27	
pa02567	I-F	253	
pa02568	I-F	253	
pa02569	I-F	253	
pa02570	I-F	253	
pa02571	I-F	253	
pa02572	I-F	253	
pa02573	I-F	253	
pa02574		2230	ambiguous
pa02575		192	ambiguous
pa02576		192	ambiguous
pa02577		179	
pa02578		192	ambiguous
pa02579		192	ambiguous
pa02580	I-F	-	
pa02581	I-F	274	
pa02582	I-F	254	
pa02583		760	
pa02584		549	
pa02585	I-F	2190	
pa02586	I-F	644	
pa02587		195	ambiguous
pa02588	I-F	-	
pa02589		395	
pa02590		377	
pa02591	I-F	-	
pa02592	I-F	253	
pa02593	I-E	3039	
pa02594	I-E	-	
pa02595		664	
pa02596		316	
pa02597		360	
pa02598	I-F	2025	
pa02600	I-E	3039	
pa02601	I-F	253	
pa02602		447	
pa02603	I-F,I-C	-	
pa02604		149	ambiguous
pa02605	I-F	2024	
pa02606		348	ambiguous
pa02607		155	
pa02608		699	
pa02609		1682	
pa02610	I-C	1129	
pa02611	I-C	1129	
pa02612		274	ambiguous
pa02613	I-E	1621	
pa02614	I-F	2025	
pa02615	I-F	2021	
pa02616		1195	ambiguous
pa02617		385	
pa02618		152	
pa02619		2020	ambiguous
pa02620		1006	ambiguous
pa02621		1990	ambiguous
pa02622	I-F	357	
pa02623		111	
pa02624	I-E	532	
pa02625		111	
pa02626	IV-A1	446	
pa02627		111	
pa02628		111	
pa02629		-	
pa02630	I-F	267	
pa02631		111	
pa02632		111	
pa02633	I-E	319	
pa02634	I-F	439	
pa02635		-	
pa02636	I-E,I-F	675	
pa02637	I-F	274	
pa02638		27	
pa02639		664	
pa02640		2027	
pa02641	I-F	1591	
pa02642		1249	
pa02643		446	
pa02644	I-E	532	
pa02646		27	
pa02647		348	ambiguous
pa02648		282	ambiguous
pa02649	IV-A1	381	
pa02650	I-F	357	
pa02651		348	ambiguous
pa02652	I-F	17	
pa02653	IV-A1	671	
pa02654	I-E	2046	
pa02655		2047	ambiguous
pa02656		2048	ambiguous
pa02657		389	ambiguous
pa02658	I-E	198	
pa02659		1129	
pa02660		-	
pa02661	I-F	357	
pa02662		2049	
pa02663	I-F	274	
pa02664		2022	
pa02665	I-F	2023	
pa02666		966	
pa02667	I-E,I-F,IV-A2	498	
pa02668	I-E	532	
pa02669	I-F	2025	
pa02670		1195	ambiguous
pa02671	I-E	667	
pa02672		-	
pa02673		111	
pa02674		-	
pa02675		782	
pa02676		699	
pa02677	I-E	667	
pa02678		27	
pa02679		348	ambiguous
pa02680		298	
pa02681		175	ambiguous
pa02682		1125	
pa02683		2029	
pa02684	I-E	620	
pa02685		179	
pa02686		348	ambiguous
pa02687		348	ambiguous
pa02688		388	
pa02689	I-F	279	
pa02690	I-F	17	
pa02691		446	
pa02692		830	
pa02693	I-E	532	
pa02694		1567	
pa02695		155	
pa02696		-	
pa02697		1320	ambiguous
pa02698		1320	ambiguous
pa02699		111	
pa02700		111	
pa02701		683	ambiguous
pa02702		-	
pa02703	I-F	253	
pa02704	I-F	386	
pa02705	I-E,I-F	675	
pa02706		155	
pa02707	I-F	-	
pa02708		640	
pa02709		348	ambiguous
pa02710		348	ambiguous
pa02711	I-F	253	
pa02712	I-F	1247	
pa02713	I-F	244	
pa02714	I-E	198	
pa02715	I-F	244	
pa02716	I-E	395	
pa02717		298	
pa02718		179	
pa02719		-	
pa02720		1182	
pa02721		2052	
pa02722		179	
pa02723	I-C	277	
pa02724	I-F	2053	
pa02725		-	
pa02726		2613	
pa02727		-	
pa02728	I-F	244	
pa02729		1455	
pa02730	I-F	1974	
pa02731		316	
pa02732		446	
pa02733	I-E	395	
pa02734		-	
pa02735	I-E	111	
pa02736		-	
pa02737		27	
pa02738	I-F	244	
pa02739		-	
pa02740	I-E	395	
pa02741	I-F	261	
pa02742	I-F	2023	
pa02743	I-E	532	
pa02744		179	
pa02745		-	
pa02746		-	
pa02747		-	
pa02748		-	
pa02749	I-F	274	
pa02750		298	
pa02751		446	
pa02752	I-C	277	
pa02753		313	
pa02754		2057	
pa02755		267	ambiguous
pa02756	I-F	253	
pa02757		175	ambiguous
pa02758	I-C	277	
pa02759		-	
pa02760		-	
pa02761		712	
pa02762	I-F	274	
pa02763		111	
pa02764		111	
pa02765	I-E	532	
pa02766		381	ambiguous
pa02767		298	
pa02768		308	ambiguous
pa02769		111	
pa02770		179	
pa02771	I-E	620	
pa02772		2059	
pa02773		308	ambiguous
pa02774		-	
pa02775		381	
pa02776		348	ambiguous
pa02777		111	
pa02778		111	
pa02779		-	
pa02780		390	
pa02781		348	ambiguous
pa02782		815	
pa02783	I-F	569	
pa02784		446	
pa02785		-	
pa02786	I-F	1076	
pa02787	I-E	395	
pa02788		155	
pa02789	I-F,I-E	292	
pa02790		348	ambiguous
pa02791		313	ambiguous
pa02792		260	ambiguous
pa02793		2031	ambiguous
pa02794	I-E	2032	
pa02795	IV-A1	1203	
pa02796		-	ambiguous
pa02797	I-F	17	
pa02798	I-F	676	
pa02799		164	
pa02800		316	
pa02801	I-F	2050	
pa02802		155	
pa02803	I-C,I-F	646	
pa02804		179	
pa02805	I-F	2054	
pa02806	I-F	17	
pa02807		508	
pa02808	I-F	253	
pa02809	I-F	1527	
pa02810	I-F	2056	
pa02811		-	
pa02812		-	
pa02813		17	ambiguous
pa02814	I-F	253	
pa02815		712	
pa02816		2058	ambiguous
pa02817		-	
pa02818		316	
pa02819	I-F	261	
pa02820		463	
pa02821		-	
pa02822	I-F	621	
pa02823		-	
pa02824		308	ambiguous
pa02825	I-F	17	
pa02826		175	ambiguous
pa02827	I-E	1275	
pa02828		-	
pa02829	I-F	1610	
pa02830		348	ambiguous
pa02831	I-F	244	
pa02832	I-F	2061	
pa02833		549	
pa02834		446	
pa02835		313	
pa02836		111	
pa02837	IV-A1	111	
pa02838	IV-A1,I-F	17	
pa02839	I-F	2034	
pa02840		2035	
pa02841	I-F	2033	
pa02842		-	
pa02843	I-E	319	
pa02844		316	
pa02845	I-F,I-E	2038	
pa02846	I-F	244	
pa02847	I-F	233	
pa02848		671	
pa02849		132	ambiguous
pa02850		308	ambiguous
pa02851		111	
pa02852		446	
pa02854		-	
pa02855		-	
pa02856	I-E	2041	
pa02857	I-F	2042	
pa02858		316	
pa02859	I-F,I-E	2043	
pa02860		2044	
pa02861		2045	
pa02862		111	
pa02863		111	
pa02864		111	
pa02865		111	
pa02866		111	
pa02867		111	
pa02868		111	
pa02869		2060	
pa02870		-	
pa02871		2035	
pa02872		2037	
pa02873		664	
pa02875		27	
pa02876	I-F	17	
pa02877	I-E	532	
pa02878		111	
pa02879		111	
pa02880	IV-A1	111	
pa02881	I-F	-	
pa02882		377	
pa02883		377	
pa02884		111	
pa02885	I-F	244	
pa02886	I-E	620	
pa02887		152	
pa02888		2012	
pa02889	I-E,I-F	654	
pa02890	I-E	2012	
pa02891		267	
pa02892	I-E	395	
pa02893	I-E	-	
pa02894		155	
pa02895		155	
pa02896		-	
pa02897		132	ambiguous
pa02898	I-F	244	
pa02899	I-F	17	
pa02900		27	
pa02901		959	ambiguous
pa02902	I-F,I-F	1295	
pa02903	I-F	1295	
pa02904		111	
pa02905		3050	
pa02906		3050	
pa02907	I-F	389	
pa02908		1105	
pa02909	I-F	253	
pa02910	I-F	253	
pa02911		-	
pa02912	IV-A1	111	
pa02913	I-F	257	
pa02914		155	
pa02915	I-E,I-F	-	
pa02916	I-E	-	
pa02917	I-E	-	
pa02918	I-E,I-F	-	
pa02919	I-E,I-F	-	
pa02920	I-F	357	
pa02921		2619	ambiguous
pa02922		1047	
pa02923		-	
pa02924		792	ambiguous
pa02925		-	ambiguous
pa02926		-	
pa02927		-	ambiguous
pa02928		-	
pa02929		-	
pa02930		-	
pa02931		-	ambiguous
pa02932		179	
pa02933		179	
pa02934	I-F	17	
pa02935		-	ambiguous
pa02936		815	
pa02937		-	
pa02938	I-F	-	
pa02939	I-F	17	
pa02940		443	
pa02941		443	
pa02942		-	ambiguous
pa02943		348	ambiguous
pa02944		348	ambiguous
pa02945		-	ambiguous
pa02946		671	
pa02947		671	
pa02948		-	
pa02949	I-F	553	
pa02950	I-F	553	
pa02951	I-F	553	
pa02952	I-F	553	
pa02953	I-F	553	
pa02954	I-F	274	
pa02955	I-F	-	
pa02956		792	ambiguous
pa02957	I-F	-	
pa02958		-	ambiguous
pa02959		792	ambiguous
pa02960		792	ambiguous
pa02961		-	ambiguous
pa02962		-	ambiguous
pa02963		-	ambiguous
pa02964		-	
pa02965	I-F	-	
pa02966		443	
pa02967		179	
pa02968		443	
pa02969		348	ambiguous
pa02970		348	ambiguous
pa02971	I-F	553	
pa02972	I-F	553	
pa02973		-	ambiguous
pa02974	I-F	-	
pa02975		-	
pa02976		-	
pa02977		-	
pa02978	I-F	17	
pa02979	I-F	17	
pa02980	I-F	17	
pa02981		1419	
pa02982	I-E	198	
pa02983	I-E	198	
pa02984		1284	
pa02985	I-F	621	
pa02986	I-F	244	
pa02987	IV-A1	3045	
pa02988	I-C	2362	
pa02989		155	
pa02990	I-F	-	
pa02991		-	
pa02992		-	
pa02993		-	
pa02994		313	
pa02995	I-F	389	
pa02996		2343	
pa02997		-	
pa02998		155	
pa02999	I-F	1971	
pa03000	I-F	1971	
pa03001	I-F	1971	
pa03002	I-F	1971	
pa03003	I-F	1971	
pa03004	I-F	1971	
pa03005		316	
pa03006	IV-A1	316	
pa03007	I-F	1971	
pa03008	I-F	1971	
pa03009		549	
pa03010		-	
pa03011		316	
pa03012		308	ambiguous
pa03013		27	
pa03014	I-F	244	
pa03015	IV-A1	111	
pa03016	I-F	2331	
pa03017		-	ambiguous
pa03018		146	ambiguous
pa03019		-	
pa03020		111	
pa03021		111	
pa03022		2037	
pa03023	IV-A1	111	
pa03024		390	
pa03025		390	
pa03026		-	
pa03027		-	
pa03028		390	
pa03029		1864	
pa03030		390	
pa03031		390	
pa03032		390	
pa03033		-	
pa03034		390	
pa03035		390	
pa03036		390	
pa03037		390	
pa03038		390	
pa03039		-	
pa03040		1863	
pa03041		390	
pa03042		1864	
pa03043		390	
pa03044		1864	
pa03045		1864	
pa03046		390	
pa03047		-	
pa03048		390	
pa03049		-	
pa03050		390	
pa03051		390	
pa03052		1923	
pa03053		1923	
pa03054		-	
pa03055		390	
pa03056		-	
pa03057		390	
pa03058		390	
pa03059		390	
pa03060		-	
pa03061		390	
pa03062		1864	
pa03063		390	
pa03064	I-C	277	
pa03065	I-C	277	
pa03066		277	
pa03067	I-C	277	
pa03068		277	
pa03069	I-E	1395	
pa03070	I-F	1101	
pa03071	I-F	1399	
pa03072	I-F	-	
pa03073	I-F	612	
pa03074	I-F	274	
pa03075	I-C	558	
pa03076	I-F	883	
pa03077		-	
pa03078		291	ambiguous
pa03079	I-F	274	
pa03080	I-E	871	
pa03081	I-F	262	
pa03082		27	
pa03083	I-F	1025	
pa03084	I-F	262	
pa03085	I-F	2033	
pa03086	I-F	612	
pa03087	I-C	277	
pa03088		308	ambiguous
pa03089	I-F,I-E	964	
pa03090		-	
pa03091		1816	
pa03092		-	
pa03093		-	
pa03094	I-F,I-E	654	
pa03095	I-C	277	
pa03096		155	
pa03097	I-F	233	
pa03098		260	
pa03099	I-E,I-F	387	
pa03100	I-F,I-E	387	
pa03101	I-E,I-F	387	
pa03102	I-F	2023	
pa03103	I-F	514	
pa03104		298	
pa03105	IV-A1	308	
pa03106	I-F	2572	
pa03107		111	
pa03108		253	ambiguous
pa03109		389	ambiguous
pa03110	I-F	244	
pa03111		-	
pa03112	I-F	253	
pa03113		447	
pa03114		-	
pa03115		446	
pa03116		-	
pa03117		-	
pa03118		175	ambiguous
pa03119	I-F	389	
pa03120		463	
pa03121	I-F	274	
pa03122		-	
pa03123		389	ambiguous
pa03124		-	
pa03125		308	ambiguous
pa03126	I-F	357	
pa03127		447	
pa03128		-	
pa03129		-	
pa03130		-	
pa03131		-	
pa03132		-	
pa03133	I-C	-	
pa03134		-	
pa03135		-	
pa03136		-	
pa03137		-	
pa03138	I-F	1247	
pa03139	I-F	1394	
pa03140	I-F	241	
pa03141	I-F	-	
pa03142	I-C,I-F	1074	
pa03143	I-F	569	
pa03144	I-C,I-F	1074	
pa03145		27	
pa03146		2643	
pa03147	I-F	17	
pa03148		155	
pa03149	I-F	241	
pa03150		348	ambiguous
pa03151		-	
pa03152		-	
pa03153		27	
pa03154		27	
pa03155	I-C,I-F	1074	
pa03156	I-F	1076	
pa03157		-	
pa03158		-	
pa03159		348	ambiguous
pa03160		27	
pa03161	I-F	253	
pa03162		643	
pa03163	I-F	244	
pa03164	I-F	244	
pa03165		1631	ambiguous
pa03166	I-F	1146	
pa03167	I-F	1146	
pa03168	I-F	1146	
pa03169	I-F	-	
pa03170	IV-A1,I-F	233	
pa03171	I-F	550	
pa03172		111	
pa03173		-	
pa03175		-	
pa03176	I-F	898	
pa03178	I-E	532	
pa03179	I-F	3029	
pa03180		385	
pa03181		308	ambiguous
pa03182		308	ambiguous
pa03183	I-E	918	
pa03184	I-E	1054	
pa03185		970	
pa03186		-	
pa03187		308	ambiguous
pa03188		308	ambiguous
pa03189		308	ambiguous
pa03190		308	ambiguous
pa03191		308	ambiguous
pa03192		308	ambiguous
pa03193		308	ambiguous
pa03194		308	ambiguous
pa03195		308	ambiguous
pa03196	I-F	621	
pa03197	I-F	621	
pa03198		-	
pa03199		308	ambiguous
pa03200		308	ambiguous
pa03201	I-F	621	
pa03202	I-F	621	
pa03203		111	
pa03204	I-F,IV-A1	621	
pa03205	I-F	233	
pa03206	IV-A1	111	
pa03207	I-F	621	
pa03208		175	ambiguous
pa03209	IV-A2	260	
pa03210		179	
pa03211	IV-A2	260	
pa03212	IV-A2	260	
pa03213		111	
pa03214	I-E	395	
pa03215		175	ambiguous
pa03216		111	ambiguous
pa03217		175	ambiguous
pa03218		175	ambiguous
pa03219		175	ambiguous
pa03220		175	ambiguous
pa03221		175	ambiguous
pa03222		175	ambiguous
pa03223		175	ambiguous
pa03224		175	ambiguous
pa03225	I-F	621	
pa03226	I-F	621	
pa03227		175	ambiguous
pa03228	IV-A1	-	
pa03229		111	
pa03230		-	
pa03231	I-E	532	
pa03232		-	
pa03233		308	ambiguous
pa03234		308	ambiguous
pa03235	I-F	621	
pa03236		111	
pa03237		-	
pa03238		175	ambiguous
pa03239		-	
pa03240	I-F	621	
pa03241	I-F	621	
pa03242		-	
pa03243	I-E	532	
pa03244	I-F	-	
pa03245	I-F	644	
pa03246		1858	
pa03247		-	
pa03248		179	
pa03249		175	ambiguous
pa03250		111	
pa03251		179	
pa03252	I-F	253	
pa03253	IV-A1	111	
pa03254		282	ambiguous
pa03255	I-F	244	
pa03256		-	
pa03257		882	ambiguous
pa03258		309	
pa03259		308	ambiguous
pa03260	I-F	262	
pa03261	I-F	262	
pa03262	I-F	253	
pa03263		447	
pa03264		179	
pa03265		245	ambiguous
pa03266		389	ambiguous
pa03267	I-F	-	
pa03268		389	ambiguous
pa03269		179	
pa03270		282	ambiguous
pa03271	I-E	532	
pa03272		277	
pa03273		175	ambiguous
pa03274		348	ambiguous
pa03275	IV-A1	179	
pa03276	I-F	2053	
pa03277		348	ambiguous
pa03278		-	
pa03279		389	ambiguous
pa03280	I-C,I-F	-	
pa03281		175	ambiguous
pa03282		179	
pa03283		348	ambiguous
pa03284	I-E	-	
pa03285	I-F	244	
pa03286		253	ambiguous
pa03287		-	
pa03288		-	
pa03289	I-F	1076	
pa03290	I-F	1076	
pa03291		-	
pa03292		-	
pa03293	I-F	1076	
pa03294		-	
pa03295		-	
pa03296		-	
pa03297		-	ambiguous
pa03298	I-E	-	
pa03299		309	
pa03300		277	
pa03301		179	
pa03302		179	
pa03303		155	
pa03304		308	ambiguous
pa03305	I-F,IV-A1	233	
pa03306		1129	
pa03307	I-C,I-F	1605	
pa03308	I-C	110	
pa03309	I-C,I-F	-	
pa03310		1128	
pa03311	I-C	110	
pa03312		508	
pa03313		309	
pa03314	I-C	110	
pa03315	I-F	262	
pa03316	I-F	253	
pa03317		-	ambiguous
pa03318		2743	
pa03319		-	
pa03320	I-F	969	
pa03321	I-F	-	
pa03322	I-F	3024	
pa03323		316	
pa03324		316	
pa03325	I-F	274	
pa03326	I-E	-	
pa03327		1405	
pa03328		267	
pa03329	I-F	1642	
pa03330		164	
pa03331	I-F	505	
pa03332	I-F	116	
pa03333		377	
pa03334	I-F	-	
pa03335		308	ambiguous
pa03336	I-F	357	
pa03337		527	
pa03338		2708	ambiguous
pa03339		2719	ambiguous
pa03340		2584	
pa03341		446	
pa03342		446	
pa03343		446	
pa03344		446	
pa03345	I-C	277	
pa03346		316	
pa03347		313	
pa03348		316	
pa03349		316	
pa03350	I-C,I-F	2329	
pa03351		27	
pa03352		775	
pa03353	I-C	277	
pa03354		-	
pa03355	I-C,I-F	553	
pa03356		-	ambiguous
pa03357	I-E,I-F	-	
pa03358	I-E,I-F	1665	
pa03359	I-C	277	
pa03360		-	
pa03361		-	
pa03362	I-F	633	
pa03363	I-F	17	
pa03364	I-F	17	
pa03365		-	ambiguous
pa03366		-	
pa03367		-	
pa03368		-	
pa03369		-	
pa03370		-	
pa03371	I-F	514	
pa03372		-	
pa03373		-	ambiguous
pa03374		2503	
pa03375		2503	
pa03376		-	
pa03377	I-F	17	
pa03378	I-F	17	
pa03379	I-F	17	
pa03380		179	
pa03381	I-F	1239	
pa03382		683	ambiguous
pa03383	I-F	514	
pa03384		-	ambiguous
pa03385		-	ambiguous
pa03386	I-F	274	
pa03387		179	
pa03388	I-F	17	
pa03389		-	
pa03390	I-F	884	
pa03391		-	ambiguous
pa03392		2503	
pa03393	I-C	-	
pa03394		-	ambiguous
pa03395	I-F	217	
pa03396		-	ambiguous
pa03397	I-C	853	
pa03398		-	ambiguous
pa03399		-	ambiguous
pa03400	I-F	275	
pa03401	I-F	253	
pa03402	I-C	-	
pa03403	I-F	244	
pa03404	I-C	258	
pa03405		1339	
pa03406	I-F	253	
pa03407	I-F	253	
pa03408	I-F	645	
pa03409	I-F	471	
pa03410	I-F	647	
pa03411	I-F	1337	
pa03412		308	ambiguous
pa03413		266	ambiguous
pa03414		2027	
pa03415		2105	
pa03416		2105	
pa03417	I-E	198	
pa03418	I-E	198	
pa03419	I-E	198	
pa03420	I-C,I-F	553	
pa03421		111	
pa03422		485	ambiguous
pa03423	I-F	244	
pa03424		809	ambiguous
pa03425		309	
pa03426	IV-A1	348	
pa03427		-	
pa03428		-	
pa03429	I-F	471	
pa03430	I-F,I-E	984	
pa03431	I-E	-	
pa03432	I-C,I-F	553	
pa03433	I-F	244	
pa03434	I-F	-	
pa03435	I-F,I-E	252	
pa03436	I-F	16	
pa03437	I-F	274	
pa03438	I-E,I-F	1416	
pa03439		-	
pa03440	I-F	244	
pa03441	I-C,I-F	439	
pa03442	I-E,I-F	1665	
pa03443	I-E,I-F	1665	
pa03444	I-E	198	
pa03445	I-E	198	
pa03446		1669	ambiguous
pa03447		1669	ambiguous
pa03448		1669	ambiguous
pa03449	I-E,I-F	-	
pa03450	I-F,I-E	-	
pa03451	I-E,I-F	-	
pa03452		-	ambiguous
pa03453		-	ambiguous
pa03454		-	ambiguous
pa03455		-	ambiguous
pa03456	I-E	198	
pa03457	I-F,I-E	-	
pa03458	I-E,I-F	-	
pa03459	I-E	198	
pa03460		167	ambiguous
pa03461		167	ambiguous
pa03462		348	ambiguous
pa03463	I-E	395	
pa03464	I-F,I-E	252	
pa03465	I-C	258	
pa03466	I-F	1226	
pa03467		282	ambiguous
pa03468	I-F	274	
pa03469		207	ambiguous
pa03470	I-F,I-C	439	
pa03471	I-F,I-E	252	
pa03472		815	
pa03473	I-C,I-F	1527	
pa03474		378	
pa03475		27	
pa03476		207	ambiguous
pa03477		308	ambiguous
pa03478		27	
pa03479	I-F	262	
pa03480		875	ambiguous
pa03481	I-F,IV-A1	253	
pa03482	I-F	244	
pa03483		309	
pa03484	I-F	439	
pa03485		282	ambiguous
pa03486	I-F	262	
pa03487		179	
pa03488	I-F	1801	
pa03489	I-F	274	
pa03490		179	
pa03491		815	
pa03492	I-E,I-F	252	
pa03493	I-F	1239	
pa03494	I-F,I-E	252	
pa03495	I-F	-	
pa03496	I-C	500	
pa03497	I-F	285	
pa03498	I-E	395	
pa03499		111	
pa03500		-	
pa03501	I-F	-	
pa03502		179	
pa03503		207	ambiguous
pa03504	I-F	253	
pa03505		-	
pa03506	I-F,I-C	439	
pa03507	I-F,I-C	439	
pa03508		308	ambiguous
pa03509		815	
pa03510	I-C,I-F	1527	
pa03511	I-F	-	
pa03512	I-F	1801	
pa03513	I-E	395	
pa03514		27	
pa03515	IV-A1,I-F	233	
pa03516	I-F,IV-A1	233	
pa03517		-	
pa03518		235	
pa03519		-	
pa03520		-	
pa03521		234	
pa03522		234	
pa03523		234	
pa03524		234	
pa03525		234	
pa03526		234	
pa03527	I-E	773	
pa03528	I-F	1239	
pa03529		167	ambiguous
pa03530		2230	ambiguous
pa03531		-	
pa03532		-	
pa03533		2230	ambiguous
pa03534	I-F	1076	
pa03535	I-F	209	
pa03536	I-F	1420	
pa03537		162	
pa03538	I-E	319	
pa03539	I-E	319	
pa03540		-	
pa03541		-	
pa03542		-	
pa03543		-	
pa03544		-	
pa03545		-	
pa03546	I-C	277	
pa03547		277	ambiguous
pa03548	I-E	111	
pa03549	I-F	357	
pa03550		308	ambiguous
pa03551		1858	
pa03552	I-F	357	
pa03553	I-F	233	
pa03554		308	ambiguous
pa03555		207	ambiguous
pa03556		-	
pa03557	I-F	676	
pa03558		1560	ambiguous
pa03559		111	
pa03560		274	ambiguous
pa03561		111	
pa03562		179	
pa03564		175	ambiguous
pa03565		282	
pa03566		111	
pa03567		12	
pa03568		931	
pa03569	I-E	111	
pa03570	I-F	244	
pa03571		671	
pa03572	I-F	1639	
pa03573	I-F	1712	
pa03574		-	
pa03575		308	ambiguous
pa03576	I-F	233	
pa03578		-	
pa03579		2974	
pa03580		2974	
pa03581		2968	
pa03582		2969	
pa03583		2966	
pa03584		2966	
pa03585		2966	
pa03586		2968	
pa03587		2967	ambiguous
pa03588	I-F	2972	
pa03589	I-E	620	
pa03590	I-F	357	
pa03591		245	
pa03592	I-E	395	
pa03593	I-F	-	
pa03594		-	
pa03597		-	
pa03599		277	
pa03600		277	
pa03601	I-E	2853	
pa03602	I-E	2853	
pa03603	I-E	2853	
pa03604		190	
pa03605	I-F	244	
pa03606		245	
pa03607	I-F	244	
pa03608	I-F	253	
pa03609	I-E	-	
pa03610		-	
pa03611		-	
pa03612	I-E	231	
pa03613		381	
pa03614		606	
pa03615		348	ambiguous
pa03616	I-F,I-E	1993	
pa03617		-	
pa03618	I-F	1290	
pa03619		10	
pa03620		2235	
pa03621	I-E,I-F	252	
pa03622	I-F,I-E	498	
pa03624		296	ambiguous
pa03625	I-F	455	
pa03626	I-F	233	
pa03628		111	
pa03629	I-E	395	
pa03630		179	
pa03631	I-F	357	
pa03632	I-F	357	
pa03633		111	
pa03634		-	
pa03635	I-F	-	
pa03636	I-E	667	
pa03637		308	ambiguous
pa03638		245	
pa03639	I-F	-	
pa03640	I-E	395	
pa03641	I-C	277	
pa03642		446	
pa03643	I-F	233	
pa03644	I-C	277	
pa03645	I-C	277	
pa03646		446	
pa03647	I-C	277	
pa03648	I-C	277	
pa03649	I-C	277	
pa03650	I-C	277	
pa03651	I-C	277	
pa03652	I-F	233	
pa03653		179	
pa03654	I-F,IV-A2	244	
pa03655	I-F	-	
pa03656		298	
pa03657		274	ambiguous
pa03658		309	
pa03659		27	
pa03660	I-C,I-F	-	
pa03661		-	
pa03662		-	
pa03663		-	
pa03664		308	ambiguous
pa03665	IV-A1	111	
pa03666		-	ambiguous
pa03667		308	ambiguous
pa03668	I-F,IV-A1	244	
pa03669		-	
pa03670		-	
pa03671		1602	
pa03672	I-F,IV-A1	244	
pa03673	I-E	-	
pa03674		775	
pa03675	I-E	-	
pa03676		549	
pa03677		309	
pa03678		775	
pa03679	I-E	-	
pa03680	I-F	-	
pa03681	I-E,I-F	483	
pa03682	I-F	471	
pa03683	I-F	386	
pa03684	I-E	1717	
pa03685		-	
pa03686		1027	
pa03687		2966	
pa03688		308	ambiguous
pa03689		1284	
pa03690		1284	
pa03691		308	ambiguous
pa03692		308	ambiguous
pa03693		308	ambiguous
pa03694		308	ambiguous
pa03695	I-F	-	
pa03696		313	
pa03697		1227	
pa03698		1227	
pa03699		245	
pa03700		111	
pa03701		-	
pa03702	I-F	233	
pa03703	I-F	233	
pa03704		308	ambiguous
pa03705	I-F	233	
pa03706		1182	
pa03707		-	
pa03708	I-F	233	
pa03709	I-F	2963	
pa03710	I-F	2963	
pa03711		245	
pa03712		639	ambiguous
pa03713		639	ambiguous
pa03714	I-F	17	
pa03715	I-F	17	
pa03716		377	
pa03717		377	
pa03718		309	
pa03719		309	
pa03720	I-F	233	
pa03721	I-F	233	
pa03722	I-E	319	
pa03723	I-E	319	
pa03724		-	
pa03725		-	
pa03726		639	ambiguous
pa03727		639	ambiguous
pa03728	I-F	1394	
pa03729	I-F	1394	
pa03730	I-E,I-F	252	
pa03731	I-E,I-F	252	
pa03732	I-E	319	
pa03733	I-E	319	
pa03734		-	ambiguous
pa03735		-	ambiguous
pa03736		348	ambiguous
pa03737		348	ambiguous
pa03738		-	ambiguous
pa03739		-	ambiguous
pa03740		446	
pa03741		446	
pa03742	I-F,I-C	274	
pa03743	I-C,I-F	274	
pa03744	I-F	244	
pa03745	I-F	244	
pa03746		1058	ambiguous
pa03747		1058	ambiguous
pa03748		179	
pa03749		179	
pa03750		348	ambiguous
pa03751		348	ambiguous
pa03752		966	
pa03753		966	
pa03754	I-E	319	
pa03755	I-E	319	
pa03756		348	ambiguous
pa03757		348	ambiguous
pa03758		446	
pa03759		446	
pa03760		298	
pa03761		298	
pa03762		111	
pa03763		111	
pa03764		2406	
pa03765		2406	
pa03766		111	
pa03767		111	
pa03768		308	ambiguous
pa03769		308	ambiguous
pa03770		-	
pa03771		-	
pa03772		389	ambiguous
pa03773		389	ambiguous
pa03774		282	ambiguous
pa03775		282	ambiguous
pa03776	I-F	845	
pa03777	I-F	845	
pa03778		348	ambiguous
pa03779		348	ambiguous
pa03780	I-F	1337	
pa03781	I-F	1337	
pa03782		111	
pa03783		111	
pa03784	I-F	253	
pa03785	I-F	253	
pa03786	I-F	2053	
pa03787	I-F	2053	
pa03788	I-F	589	
pa03789	I-F	589	
pa03790		2940	ambiguous
pa03791		2940	ambiguous
pa03792		179	
pa03793		179	
pa03794		298	ambiguous
pa03795		298	
pa03796		485	ambiguous
pa03797		485	ambiguous
pa03798		-	
pa03799		348	ambiguous
pa03800		348	ambiguous
pa03801		298	ambiguous
pa03802		298	
pa03803		232	ambiguous
pa03804		232	ambiguous
pa03805	I-F	108	
pa03806	I-F	108	
pa03807		348	ambiguous
pa03808		348	ambiguous
pa03809		348	ambiguous
pa03810		348	ambiguous
pa03811	I-E	319	
pa03812	I-E	319	
pa03813		111	
pa03814		111	
pa03815	I-F	253	
pa03816	I-F	253	
pa03817	IV-A1	966	
pa03818	IV-A1	966	
pa03819		1195	ambiguous
pa03820		1195	ambiguous
pa03821		3050	
pa03822		3050	
pa03823	I-E	1285	
pa03824	I-E	1285	
pa03825		-	
pa03826		-	
pa03827		1506	ambiguous
pa03828		111	
pa03829		111	
pa03830		-	
pa03831		-	
pa03832	I-F	17	
pa03833	I-F	17	
pa03834		298	
pa03835		298	
pa03836	I-E	-	
pa03837	I-E	-	
pa03838		381	
pa03839		381	
pa03840	I-F	1226	
pa03841	I-F	1226	
pa03842	I-F	244	
pa03843	I-F	244	
pa03844	I-C	1202	
pa03845	I-C	1202	
pa03846		298	
pa03847		298	
pa03848	I-F	244	
pa03849	I-F	244	
