ID	CRISPRtype	MLST	Ambiguous
ab03086		3	
ab03087		2	
ab03088		3	
ab03089		2	
ab03090		3	
ab03091		-	
ab03092		3	
ab03093		3	
ab03094		2	
ab03095		604	
ab03096		3	
ab03097		604	
ab03098		604	
ab03099		2	
ab03100		604	
ab03101		2	
ab03102		3	
ab03103	I-Fb	1853	
ab03104		3	
ab03105		2	
ab03106		3	
ab03107		2	
ab03108		2	
ab03109		2	
ab03110		604	
ab03111		2	
ab03112		3	
ab03113		2	
ab03114		85	
ab03115		3	
ab03116	I-Fa	79	
ab03117		3	
ab03118		3	
ab03119		2	
ab03120		2	
ab03121		3	
ab03122		2	
ab03123		3	
ab03124		2	
ab03125		3	
ab03126		3	
ab03127		3	
ab03128		3	
ab03129	I-Fa	79	
ab03130		2	
ab03131		600	
ab03132		3	
ab03133		3	
ab03134		3	
ab03135		2	
ab03136		600	
ab03137		3	
ab03138		2	
ab03139		3	
ab03140		3	
ab03141		3	
ab03142		2	
ab03143		2	
ab03144		3	
ab03145		3	
ab03146		2	
ab03147	I-Fa	613	
ab03148		3	
ab03149		2	
ab03150		2	
ab03151		2	
ab03152		2	
ab03153		2	
ab03154		3	
ab03155		3	
ab03156		2	
ab03157		3	
ab03158		2	
ab03159		2	
ab03160		3	
ab03161		3	
ab03162		103	
ab03163		2	
ab03164		604	
ab03165		2	
ab03166		3	
ab03167		2	
ab03168		2	
ab03169		3	
ab03170		2	
ab03171		2	
ab03172		2	
ab03173		2	
ab03174		129	
ab03175		2	
ab03176		2	
ab03177		2	
ab03178		2	
ab03179		2	
ab03180		2	
ab03181		2	
ab03182		2	
ab03183		2	
ab03184		2	
ab03185		2	
ab03186		2	
ab03187		2	
ab03188		2	
ab03189		2	
ab03190		2	
ab03191		2	
ab03192		2	
ab03193		2	
ab03194	I-Fb	1	
ab03195		2	
ab03196		2	
ab03197		2	
ab03198		2	
ab03199		2	
ab03200		2	
ab03201		2	
ab03202		2	
ab03203		2	
ab03204		2	
ab03205		406	
ab03206		229	
ab03207		229	
ab03208		229	
ab03209		229	
ab03210		499	
ab03211		499	
ab03212		2	
ab03213		2	
ab03214		2	
ab03215		2	
ab03216		2	
ab03217		2	
ab03218		2	
ab03219		2	
ab03220		2	
ab03221		229	
ab03222		2	
ab03223		2	
ab03224		2	
ab03225		2	
ab03226		2	
ab03227		2	
ab03228		2	
ab03229		2	
ab03230		2	
ab03231		2	
ab03232		2	
ab03233		2	
ab03234		2	
ab03235		2	
ab03236		2	
ab03237		2	
ab03238		1142	
ab03239		1142	
ab03240		1142	
ab03241		2	
ab03242		2	
ab03243		2	
ab03244		1142	
ab03245		2	
ab03246		2	
ab03247		2	
ab03248		2	
ab03249		2	
ab03250		2	
ab03251		2	
ab03252		2	
ab03253		2	
ab03254		2	
ab03255		499	
ab03256		2	
ab03257		2	
ab03258		2	
ab03259		-	
ab03260		499	
ab03261		2	
ab03262		1357	
ab03263		2	
ab03264		2	
ab03265		499	
ab03266		2	
ab03267		2	
ab03268		499	
ab03269		499	
ab03270		2	
ab03271		2	
ab03272		2	
ab03273		2	
ab03274		1091	
ab03275		2	
ab03276		2	
ab03277		2	
ab03278		2	
ab03279		2	
ab03280		78	
ab03281		2	
ab03282		2	
ab03283		2	
ab03284		2	
ab03285		2	
ab03286		2	
ab03287		2	
ab03288		2	
ab03289		2	
ab03290		2	
ab03291		499	
ab03292		2	
ab03293		2	
ab03294		2	
ab03295		2	
ab03296		2	
ab03297		2	
ab03298		2	
ab03299		2	
ab03300		2	
ab03301		2	
ab03302		499	
ab03303		2	
ab03304		2	
ab03305		2	
ab03306		1091	
ab03307		2	
ab03308		2	
ab03309		2	
ab03310		2	
ab03311		2	
ab03312		2	
ab03313		2	
ab03314		2	
ab03315		2	
ab03316		2	
ab03317		2	
ab03318		2	
ab03319		2	
ab03320		2	
ab03321		2	
ab03322		499	
ab03323		2	
ab03324		2	
ab03325		2	ambiguous
ab03326		2	ambiguous
ab03327		2	ambiguous
ab03328		2	
ab03329		2	
ab03330		2	ambiguous
ab03331		2	
ab03332		2	
ab03333		2	
ab03334		2	
ab03335		195	
ab03336		2	ambiguous
ab03337		1142	
ab03338		2	
ab03339		2	
ab03340		195	
ab03341		2	
ab03342		499	
ab03343		2	
ab03344		2	
ab03345		2	
ab03346		2	
ab03347		2	
ab03348		499	
ab03349		2	
ab03350		2	
ab03351		2	
ab03352		2	
ab03353		-	
ab03354		2	
ab03355		2	
ab03356		2	
ab03357		2	
ab03358		2	
ab03359		2	
ab03360		2	
ab03361		2	
ab03362		2	
ab03363		15	ambiguous
ab03364		2	
ab03365		2	
ab03366		2	
ab03367		2	
ab03368		2	
ab03369		2	
ab03370		2	
ab03371		2	
ab03372		2	
ab03373		2	
ab03374		2	
ab03375	I-Fa	-	
ab03376		406	
ab03377		2	
ab03378		2	
ab03379		2	
ab03380		2	
ab03381		2	
ab03382		2	
ab03383		2	
ab03384		2	
ab03385		2	
ab03386		2	
ab03387		2	
ab03388		2	
ab03389		2	
ab03390		2	
ab03391		2	
ab03392		2	
ab03393		499	
ab03394		2	
ab03395		2	
ab03396		2	
ab03397		2	
ab03398		2	
ab03399		2	
ab03400		2	
ab03401		2	
ab03402		2	
ab03403		2	
ab03404		2	
ab03405		2	
ab03406		2	
ab03407		2	
ab03408		499	
ab03409		2	
ab03410		2	
ab03411		2	
ab03412		2	
ab03413		499	
ab03414		-	
ab03415		2	
ab03416		2	
ab03417		2	
ab03418		2	
ab03419		2	
ab03420		2	
ab03421		499	
ab03422		2	
ab03423		2	
ab03424		2	
ab03425		499	
ab03426		2	
ab03427		2	
ab03428		2	
ab03429		2	
ab03430		2	
ab03431		499	
ab03432		2	
ab03433		2	
ab03434		2	
ab03435		2	
ab03436		2	
ab03437		2	
ab03438		499	
ab03439		2	
ab03440		2	
ab03441		2	
ab03442		2	
ab03443		2	
ab03444		2	
ab03445		2	
ab03446		2	
ab03447		2	
ab03448		2	
ab03449		2	
ab03450		2	
ab03451		2	
ab03452		2	
ab03453		2	
ab03454		499	
ab03455		2	
ab03456		2	
ab03457		2	
ab03458		2	
ab03459		2	
ab03460		2	
ab03461		-	
ab03462		499	
ab03463		2	
ab03464		2	
ab03465		499	
ab03466		2	
ab03467		2	
ab03468		2	
ab03469		2	
ab03470		499	
ab03471		2	
ab03472		2	
ab03473		2	
ab03474		2	
ab03475		2	
ab03476		2	
ab03477		499	
ab03478		499	
ab03479		2	
ab03480		2	
ab03481		2	
ab03482		2	
ab03483		2	
ab03484		2	
ab03485		2	
ab03486		499	
ab03487		499	
ab03488		2	
ab03489		2	
ab03490		499	
ab03491		499	
ab03492		2	
ab03493		2	
ab03494		2	
ab03495		2	
ab03496		2	
ab03497		2	ambiguous
ab03498		2	ambiguous
ab03499		2	
ab03500		2	
ab03501		2	
ab03502		2	
ab03503		2	
ab03504		2	
ab03505		2	
ab03506		2	
ab03507		2	
ab03508		2	
ab03509		2	
ab03510		2	
ab03511		2	
ab03512		2	
ab03513		2	
ab03514		2	
ab03515		2	
ab03516		499	
ab03517		2	
ab03518		2	
ab03519		2	
ab03520		2	
ab03521		2	
ab03522		2	
ab03523		2	
ab03524		2	
ab03525		2	
ab03526		1091	
ab03527		2	
ab03528		2	
ab03529		2	
ab03530		2	
ab03531		2	
ab03532		85	ambiguous
ab03533		2	
ab03534		2	
ab03535		570	
ab03536		164	
ab03537	I-Fb	19	
ab03538	I-Fb	19	
ab03539		113	ambiguous
ab03540		2	
ab03541		85	
ab03542		2	
ab03543		2	
ab03544	I-Fb	113	
ab03545		85	
ab03546		2	
ab03547	I-Fb	448	
ab03548		2	
ab03549	I-Fb	1	
ab03551	I-Fb	1	
ab03552	I-Fb	1	
ab03553	I-Fa	52	
ab03554	I-Fb	81	
ab03555	I-Fb	81	
ab03556		2	
ab03557		49	ambiguous
ab03558	I-Fb	1	
ab03559	I-Fb	20	
ab03560	I-Fb	1	
ab03561		2	
ab03562		16	
ab03563		2	
ab03565		267	
ab03566		2	
ab03567		2	
ab03568		2	
ab03569		2	
ab03570		78	
ab03571		3	
ab03572		32	
ab03573		-	
ab03574		2	
ab03575		415	
ab03576		2	
ab03578		2	
ab03579	I-Fb	25	
ab03580		2	
ab03582		2	
ab03583		2	
ab03584		3	
ab03585		3	
ab03586	I-Fb	25	
ab03587		2	
ab03588		3	
ab03589	I-Fb	1	
ab03590	I-Fa	218	
ab03591		414	
ab03592		136	
ab03593		513	
ab03594	I-Fb	1	
ab03595		2	
ab03596		419	
ab03597		2	
ab03598		2	
ab03599		2	
ab03600		2	ambiguous
ab03601	I-Fa	417	
ab03602		2	ambiguous
ab03603	I-Fb	113	
ab03604	I-Fb	113	
ab03605		2	ambiguous
ab03606		241	
ab03607		415	
ab03608	I-Fb	25	
ab03609		416	
ab03610		2	ambiguous
ab03611		2	
ab03612	I-Fa	417	
ab03613	I-Fb	1	
ab03614		2	
ab03615		2	
ab03616		2	
ab03617		406	
ab03618		406	
ab03619		406	
ab03620		2	
ab03621		2	
ab03622		2	
ab03623		2	
ab03624		413	ambiguous
ab03625	I-Fa	422	
ab03626	I-Fa,I-Fb	429	
ab03627		241	
ab03628		2	
ab03629		416	
ab03630		415	
ab03631	I-Fa	417	
ab03632	I-Fa	417	
ab03633		2	
ab03634	I-Fb	1	
ab03635		2	
ab03636		2	
ab03637		2	
ab03638	I-Fa	438	
ab03639	I-Fa	417	
ab03640		406	
ab03641		2	
ab03642		2	
ab03643		241	
ab03644	I-Fa	422	
ab03645	I-Fb	1	
ab03646		2	
ab03647	I-Fb	1	
ab03648		405	
ab03649	I-Fb	1	
ab03650	I-Fb	19	
ab03651		10	
ab03652		2	
ab03653		515	
ab03654		3	
ab03655	I-Fb	20	
ab03656		412	
ab03657		2	
ab03658		32	
ab03659		136	
ab03660		32	
ab03661		49	ambiguous
ab03662		2	
ab03663	I-Fb	19	
ab03664		3	
ab03665		403	
ab03666		428	ambiguous
ab03667	I-Fb	1	
ab03668		412	
ab03669		2	
ab03670		2	
ab03671		2	
ab03672		-	
ab03673	I-Fa	155	
ab03674		158	
ab03675		431	
ab03676		665	
ab03677		2	
ab03678		2	
ab03679		255	
ab03680	I-Fa	52	
ab03681		2	
ab03682		516	ambiguous
ab03683	I-Fb	1	
ab03684		2	
ab03685		2	
ab03686		2	
ab03687		2	
ab03688		2	
ab03689	I-Fb	1	
ab03690	I-Fb	-	
ab03691	I-Fb	1	
ab03692		2	
ab03693		2	
ab03694		2	
ab03695		2	
ab03696		2	
ab03697		2	
ab03698		2	
ab03699		2	
ab03700		2	
ab03701		3	
ab03702		47	
ab03703	I-Fb	25	
ab03704	I-Fb	12	
ab03705		2	ambiguous
ab03706		15	ambiguous
ab03707	I-Fb	9	
ab03708		34	ambiguous
ab03709	I-Fb	38	
ab03710	I-Fb	1	
ab03711		10	
ab03712		11	
ab03713		40	ambiguous
ab03714		35	
ab03715		2	
ab03716		36	
ab03717	I-Fb	1	
ab03718		37	
ab03719	I-Fb	1	
ab03720	I-Fa	52	
ab03721		239	
ab03722		39	
ab03723		215	
ab03724		215	
ab03725		2	
ab03726		23	
ab03727		2	
ab03728	I-Fb	1	
ab03729		78	
ab03730	I-Fb	1	
ab03731		2	
ab03732	I-Fb	1	
ab03733	I-Fb	1	
ab03734		-	
ab03735		2	
ab03736		425	
ab03737		2	
ab03738	I-Fb	1	
ab03739		406	
ab03740		406	
ab03741		406	
ab03742		2	
ab03743		2	
ab03744		2	
ab03745		2	
ab03746		2	
ab03747		2	
ab03748		2	
ab03749		2	
ab03750		6	
ab03751	I-Fa,I-Fb	427	
ab03752	I-Fa	417	
ab03753	I-Fa	417	
ab03754		2	
ab03755		2	
ab03756		2	
ab03757		2	
ab03758	I-Fb	33	
ab03759	I-Fa	79	
ab03760		2	
ab03761		2	
ab03762		406	
ab03763		2	
ab03764	I-Fa	411	
ab03765		2	
ab03766		2	
ab03767		2	
ab03768		2	
ab03769		2	
ab03770		2	
ab03771		2	
ab03772	I-Fb	1	
ab03773		2	
ab03774		2	
ab03775	I-Fb	1	
ab03776		-	
ab03777		-	
ab03778	I-Fb	1	
ab03779	I-Fa	221	
ab03780	I-Fb	25	
ab03781		2	
ab03782		2	
ab03783		639	
ab03784		2	
ab03785		2	
ab03786		2	
ab03787		2	
ab03788		2	
ab03789		2	
ab03790		2	
ab03791		2	
ab03792		79	
ab03793		2	
ab03794		2	
ab03795		2	
ab03796		2	
ab03797		2	
ab03798		2	
ab03799		2	
ab03800		2	
ab03801		79	
ab03802		2	
ab03803		79	
ab03804		2	
ab03805		2	
ab03806	I-Fa	79	
ab03807		524	
ab03808		2	
ab03809		2	
ab03810		2	
ab03811		2	
ab03812		2	
ab03813		2	
ab03814		2	
ab03815		2	
ab03816		2	
ab03817		2	
ab03818		2	
ab03819		2	
ab03820		406	
ab03821		78	
ab03822		2	
ab03823		2	
ab03824		2	
ab03825		2	
ab03826		669	
ab03827	I-Fa	79	
ab03828		2	
ab03829	I-Fa	79	
ab03830		2	
ab03831		2	
ab03832	I-Fa	79	
ab03833	I-Fb	25	
ab03834		2	
ab03835	I-Fb	25	
ab03836		2	
ab03837		2	
ab03838		-	
ab03839		2	
ab03840		514	
ab03841		523	
ab03842		2	
ab03843		-	
ab03844		2	
ab03845		416	
ab03846		2	
ab03847		2	
ab03848		537	
ab03849		2	
ab03850		500	
ab03851		2	
ab03852		2	
ab03853		16	
ab03854		416	
ab03855		527	
ab03856		2	
ab03857		499	
ab03858		241	
ab03859		416	
ab03860		2	
ab03861		2	
ab03862	I-Fb	529	
ab03863		203	ambiguous
ab03865		512	
ab03866		503	
ab03867		2	
ab03868		499	
ab03869		528	
ab03871		536	ambiguous
ab03872		2	
ab03873		240	ambiguous
ab03874		-	
ab03876		-	
ab03877	I-Fb	508	
ab03878		10	
ab03879		2	
ab03880	I-Fb	25	
ab03881		103	
ab03882	I-Fb	25	
ab03883		49	ambiguous
ab03884		2	
ab03885		2	
ab03886		509	ambiguous
ab03887	I-Fb	506	
ab03888		16	
ab03889		2	
ab03890		2	ambiguous
ab03891		2	
ab03892		2	
ab03893		2	
ab03894		-	
ab03895		2	
ab03896		416	
ab03897		2	
ab03898		670	
ab03899		2	
ab03900		522	
ab03901		2	
ab03902		650	
ab03903		2	
ab03904		2	
ab03905		2	
ab03906		2	
ab03907		2	
ab03908		2	
ab03909		78	
ab03910	I-Fb	505	
ab03911		-	
ab03912		2	
ab03913	I-Fb	533	
ab03914		154	
ab03915	I-Fb	-	
ab03916		16	
ab03917		2	
ab03918		16	
ab03919		78	
ab03920		-	ambiguous
ab03921		2	
ab03922		514	
ab03923		2	
ab03924		10	
ab03925		32	
ab03926		2	
ab03927		499	
ab03928		514	
ab03929		2	
ab03930	I-Fa	108	
ab03931		2	
ab03932		16	
ab03933		2	
ab03934		2	
ab03935		499	
ab03936		2	
ab03937		2	
ab03938		2	
ab03939		2	
ab03940	I-Fa	-	
ab03941		500	
ab03942		2	
ab03943		2	
ab03944		526	
ab03945		525	
ab03946		2	
ab03947		-	
ab03948		-	
ab03949		2	
ab03950		2	
ab03951		195	
ab03952		-	
ab03953		2	
ab03954		535	
ab03955		2	
ab03956		2	
ab03957		2	
ab03958		2	
ab03959		2	
ab03960		2	
ab03961		500	
ab03962		499	
ab03963		499	
ab03964		10	
ab03965		651	
ab03966		2	
ab03967		510	
ab03968		2	
ab03969		49	ambiguous
ab03970		2	
ab03971		2	
ab03972		499	
ab03973		500	
ab03974		2	
ab03975		500	
ab03976		500	
ab03977		2	
ab03978		2	
ab03979		16	
ab03980		54	
ab03981		2	
ab03982		671	
ab03983		2	
ab03984		2	
ab03985		499	
ab03986		2	
ab03987		2	
ab03988	I-Fb	1	
ab03989	I-Fb	1	
ab03990		2	
ab03991		2	
ab03992		2	
ab03993		2	
ab03994		499	
ab03995		2	
ab03996		532	
ab03997		2	
ab03998		416	
ab03999		500	
ab04000		652	
ab04001		2	
ab04002		2	
ab04003		652	
ab04004		2	
ab04005		499	
ab04006		563	
ab04007		2	
ab04008		2	
ab04009		521	
ab04010		2	
ab04011		2	
ab04012		2	
ab04013		652	
ab04014		2	
ab04015		2	
ab04016		-	
ab04017		499	
ab04018		2	
ab04019		2	
ab04020		10	
ab04021		2	
ab04022		2	
ab04023	I-Fa	285	
ab04024		499	
ab04025		2	
ab04026		2	
ab04027		2	
ab04028		2	
ab04029		2	
ab04030		2	
ab04031		2	
ab04032		2	
ab04033		2	
ab04034		2	
ab04035		2	
ab04036		2	
ab04037		2	
ab04038		2	
ab04039		2	
ab04040		2	
ab04041		2	
ab04042		2	
ab04043		2	
ab04044		2	
ab04045		2	
ab04046		2	
ab04047		2	
ab04048		2	
ab04049		2	
ab04050		2	
ab04051		2	
ab04052		2	
ab04053		2	
ab04054		2	
ab04055		2	
ab04056		661	
ab04057		2	
ab04058		2	
ab04059		2	
ab04060		2	
ab04061		2	
ab04062		2	
ab04063		2	
ab04064		2	
ab04065		2	
ab04066		2	
ab04067		2	
ab04068		2	
ab04069		2	
ab04070		2	
ab04071		2	
ab04072		2	
ab04073		2	
ab04074		2	
ab04075		2	
ab04076		2	
ab04077		2	
ab04078		2	
ab04079		2	
ab04080		2	
ab04081		2	
ab04082		2	
ab04083		2	
ab04084		2	
ab04085		2	
ab04086		2	
ab04087		2	
ab04088		2	
ab04089		2	
ab04090		2	
ab04091		2	
ab04092		2	
ab04093		2	
ab04094		2	
ab04095		2	
ab04096		2	
ab04097		2	
ab04098		2	
ab04099		2	
ab04100		2	
ab04101		2	
ab04102		2	
ab04103		2	
ab04104		2	
ab04105		2	
ab04106		2	
ab04107		2	
ab04108		2	
ab04109		2	
ab04110		2	
ab04111		2	
ab04112		2	
ab04113		2	
ab04114		2	
ab04115		2	
ab04116		2	
ab04117		2	
ab04118		2	
ab04119		2	
ab04120		2	
ab04121		662	
ab04122		2	
ab04123		2	
ab04124		2	
ab04125		2	
ab04126		2	
ab04127		2	
ab04128		2	
ab04129		2	
ab04130		2	
ab04131		2	
ab04132		2	
ab04133		2	
ab04134		2	
ab04135		2	
ab04136		2	
ab04137		2	
ab04138		2	
ab04139		2	
ab04140		2	
ab04141		2	
ab04142		2	
ab04143		2	
ab04144		2	
ab04145		417	
ab04146		656	
ab04147		417	
ab04148		416	ambiguous
ab04149		657	
ab04150		658	
ab04151		659	
ab04152		416	ambiguous
ab04153		417	
ab04154		2	
ab04155		2	
ab04156		415	
ab04157		415	
ab04158		415	
ab04159		415	
ab04160		415	
ab04161		415	
ab04162		416	ambiguous
ab04163		417	
ab04164		417	
ab04165		2	
ab04166		514	
ab04167		514	
ab04168		2	
ab04169		2	
ab04170		416	
ab04171		660	
ab04172		2	
ab04173		2	
ab04174		2	
ab04175		417	
ab04176		514	
ab04177		2	
ab04178		2	
ab04179		415	
ab04180		2	
ab04181		10	
ab04182	I-Fb	1	
ab04183		2	
ab04184		2	
ab04185		-	
ab04186		2	
ab04187		2	
ab04188		2	
ab04189		2	
ab04190		2	
ab04191		2	
ab04192		2	
ab04193		2	
ab04194		2	
ab04195		416	
ab04196		416	
ab04197		-	
ab04198		673	
ab04199		674	
ab04200		2	
ab04201		500	
ab04202		514	
ab04203		514	
ab04204		-	
ab04205		514	
ab04206		2	
ab04207		2	
ab04208		2	
ab04209		2	
ab04210		2	
ab04211		514	
ab04212		514	
ab04213		514	
ab04214		2	
ab04215		500	
ab04216		-	
ab04217		336	
ab04218		1143	
ab04219		417	
ab04220		499	
ab04221		2	
ab04222		2	
ab04223		2	
ab04224		2	
ab04225		500	
ab04226		514	
ab04227		514	
ab04228		2	
ab04229		2	
ab04230		2	
ab04231		2	
ab04232		-	
ab04233		2	
ab04234		2	
ab04235		2	
ab04236		2	
ab04237		500	
ab04238		500	
ab04239		514	
ab04240		2	
ab04241		501	
ab04242		2	
ab04243		2	
ab04244		2	
ab04245		499	
ab04246		2	
ab04247		499	
ab04248		514	
ab04249		-	
ab04250		71	
ab04251		499	
ab04252		-	
ab04253		56	
ab04254	I-Fb	126	
ab04255		-	
ab04256		10	
ab04257		2	
ab04258		-	
ab04259		668	
ab04260		2	
ab04261		2	
ab04262		664	
ab04263		2	
ab04264		2	
ab04265		2	
ab04266		2	
ab04267		2	
ab04268		499	
ab04269		499	
ab04270		40	
ab04271		40	
ab04272		2	
ab04273		2	
ab04274		-	
ab04275		2	
ab04276		2	
ab04277		2	
ab04278		2	
ab04279		621	
ab04280	I-Fb	94	
ab04281		2	
ab04282	I-Fa	52	
ab04283		499	
ab04284		638	
ab04285		79	
ab04286	I-Fb	94	
ab04287		79	ambiguous
ab04288		271	
ab04289		40	
ab04290		40	
ab04291	I-Fa	52	
ab04292		40	
ab04293	I-Fa	52	
ab04294	I-Fa	79	
ab04295		2	
ab04296	I-Fb	-	
ab04297		2	
ab04298	I-Fb	1	
ab04299		-	
ab04300		40	
ab04301		2	
ab04302		-	
ab04303		2	
ab04304		2	
ab04305	I-Fa	52	
ab04306	I-Fa	52	
ab04307		40	
ab04308		10	
ab04309		119	
ab04310		2	
ab04311		2	
ab04312		2	
ab04313		40	ambiguous
ab04314		2	
ab04315		2	
ab04316		2	
ab04317		2	
ab04318	I-Fb	1	
ab04319		2	
ab04320		2	
ab04321		10	
ab04322		2	
ab04323		2	
ab04324		2	
ab04325		2	
ab04326		2	
ab04327		2	
ab04328		2	
ab04329		2	
ab04330		2	
ab04331		2	
ab04332		2	
ab04333		2	
ab04334		2	
ab04335		2	
ab04336		2	
ab04337		2	
ab04338		23	
ab04339		23	
ab04340		2	
ab04341		2	
ab04342		2	
ab04343		23	ambiguous
ab04344		2	
ab04345		1554	
ab04346		2	
ab04347		2	
ab04348		105	
ab04349		-	
ab04350		2	
ab04351		2	
ab04352		10	
ab04353		2	
ab04354		2	
ab04355		2	
ab04356		2	
ab04357	I-Fa	1184	
ab04358		215	
ab04359		2	
ab04360	I-Fa,I-Fb	653	
ab04361		2	
ab04362		2	
ab04363		2	
ab04364		2	
ab04365		2	
ab04366		2	
ab04367		2	
ab04368		2	
ab04369		2	
ab04370		2	
ab04371		2	
ab04372		2	
ab04373		2	
ab04374		2	
ab04375		2	
ab04376		2	
ab04377		2	
ab04378		2	
ab04379		2	
ab04380		2	
ab04381		2	
ab04382		2	
ab04383		2	
ab04384		2	
ab04385		2	
ab04386		2	
ab04387		2	
ab04388		2	
ab04389		2	
ab04390		2	
ab04391		2	
ab04392		2	
ab04393		2	
ab04394		2	
ab04395		2	
ab04396		2	
ab04397		2	
ab04398		2	
ab04399		2	
ab04400		2	
ab04401		2	
ab04402		2	
ab04403		2	
ab04404		2	
ab04405		2	
ab04406		2	
ab04407		2	
ab04408		2	
ab04409		2	
ab04410		2	
ab04411		2	
ab04412		2	
ab04413		2	
ab04414		2	
ab04415		2	
ab04416		2	
ab04417		2	
ab04418		2	
ab04419		2	
ab04420		2	
ab04421		2	
ab04422		2	
ab04423		2	
ab04424		2	
ab04425		2	
ab04426		2	
ab04427		2	
ab04428		2	
ab04429		2	
ab04430		2	
ab04431		2	
ab04432		2	
ab04433		2	
ab04434		2	
ab04435		2	
ab04436		2	
ab04437		2	
ab04438		2	
ab04439		2	
ab04440		2	
ab04441		2	
ab04442		2	
ab04443		2	
ab04444		2	
ab04445		2	
ab04446		2	
ab04447		2	
ab04448		2	
ab04449		2	
ab04450		2	
ab04451		2	
ab04452		2	
ab04453		2	
ab04454		2	
ab04455		2	
ab04456		2	
ab04457		2	
ab04458		78	
ab04459		78	
ab04460		78	
ab04461		2	
ab04462		2	
ab04463		2	
ab04464		2	
ab04465		2	
ab04466		2	
ab04467		2	
ab04468		2	
ab04469		2	
ab04470		2	
ab04471		2	
ab04472		2	
ab04473		2	
ab04474		2	
ab04475		2	
ab04476		2	
ab04477		2	
ab04478		2	
ab04479		2	
ab04480		2	
ab04481		2	
ab04482		2	
ab04483		2	
ab04484		2	
ab04485		2	
ab04486		2	
ab04487		2	
ab04488		2	
ab04489		2	
ab04490		2	
ab04491		2	
ab04492		2	
ab04493		2	
ab04494		2	
ab04495		2	
ab04496		2	
ab04497		2	
ab04498		2	
ab04499		2	
ab04500		2	
ab04501		2	
ab04502		2	
ab04503		2	
ab04504		2	
ab04505		2	
ab04506		2	
ab04507		2	
ab04508		2	
ab04509	I-Fa	79	
ab04510	I-Fa	79	
ab04511	I-Fa	79	
ab04512	I-Fa	79	
ab04513	I-Fa	79	
ab04514		2	
ab04515		2	
ab04516	I-Fa	79	
ab04517	I-Fa	79	
ab04518	I-Fa	79	
ab04519		1088	
ab04520		1088	
ab04521		1088	
ab04522		2	
ab04523		1088	
ab04524		1088	
ab04525		1088	
ab04526		2	
ab04527		2	
ab04528		2	
ab04529		1088	
ab04530		1088	
ab04531		1088	
ab04532		2	
ab04533		2	
ab04534		2	
ab04535		2	
ab04536		2	
ab04537		2	
ab04538		2	
ab04539		2	
ab04540		2	
ab04541		2	
ab04542		2	
ab04543		2	
ab04544		2	
ab04545		-	
ab04546		-	
ab04547		-	
ab04548		2	
ab04549		2	
ab04550		2	
ab04551		2	
ab04552		2	
ab04553		2	
ab04554		2	
ab04555		2	
ab04556		2	
ab04557		2	
ab04558		2	
ab04559		2	
ab04560		2	
ab04561		2	
ab04562		2	
ab04563		2	
ab04564		2	
ab04565		2	
ab04566		2	
ab04567		2	
ab04568		2	
ab04569		2	
ab04570		2	
ab04571		2	
ab04572		2	
ab04573		2	
ab04574		2	
ab04575		2	
ab04576		2	
ab04577		2	
ab04578		2	
ab04579		2	
ab04580		2	
ab04581		2	
ab04582		2	
ab04583		2	
ab04584		2	
ab04585		2	
ab04586		2	
ab04587		2	
ab04588		2	
ab04589		2	
ab04590		2	
ab04591		2	
ab04592		2	
ab04593		2	
ab04594		2	
ab04595		2	
ab04596		2	
ab04597		2	
ab04598		2	
ab04599		2	
ab04600		2	
ab04601		2	
ab04602		2	
ab04603		2	
ab04604		2	
ab04605		2	
ab04606		2	
ab04607		2	
ab04608		2	
ab04609		2	
ab04610		2	
ab04611		2	
ab04612		2	
ab04613		2	
ab04614		2	
ab04615		2	
ab04616		2	
ab04617		2	
ab04618		2	
ab04619		2	
ab04620		2	
ab04621		2	
ab04622		2	
ab04623		2	
ab04624		2	
ab04625		2	
ab04626		2	
ab04627		2	
ab04628		2	
ab04629		2	
ab04630		2	
ab04631		2	
ab04632		2	
ab04633		2	
ab04634		2	
ab04635		2	
ab04636		2	
ab04637		2	
ab04638		2	
ab04639		2	
ab04640		2	
ab04641		2	
ab04642		2	
ab04643		2	
ab04644		2	
ab04645		2	
ab04646		2	
ab04647		2	
ab04648		2	
ab04649		2	
ab04650		2	
ab04651		2	
ab04652		2	
ab04653		2	
ab04654		2	
ab04655		2	
ab04656		2	
ab04657		2	
ab04658		2	
ab04659		2	
ab04660		2	
ab04661		2	
ab04662		2	
ab04663		2	
ab04664		2	
ab04665		2	
ab04666		2	
ab04667		2	
ab04668		2	
ab04669		2	
ab04670		2	
ab04671		2	
ab04672		250	
ab04673		250	
ab04674		250	
ab04675		2	
ab04676		2	
ab04677		2	
ab04678		2	
ab04679		2	
ab04680		2	
ab04681		2	
ab04682		2	
ab04683		2	
ab04684		2	
ab04685		2	
ab04686		2	
ab04687		2	
ab04688		2	
ab04689		2	
ab04690		2	
ab04691		2	
ab04692		2	
ab04693		2	
ab04694		2	
ab04695		2	
ab04696		2	
ab04697		2	
ab04698		2	
ab04699		2	
ab04700		2	
ab04701		2	
ab04702		2	
ab04703		2	
ab04704		2	
ab04705		2	
ab04706		2	
ab04707		2	
ab04708		2	
ab04709		2	
ab04710		2	
ab04711		2	
ab04712		2	
ab04713		2	
ab04714		2	
ab04715		2	
ab04716		2	
ab04717		2	
ab04718		2	
ab04719		2	
ab04720		2	
ab04721		2	
ab04722		2	
ab04723		2	
